,passservice_num,arrival,departure,stations_uic
3403,1167,2026-05-02 18:37:00+02:00,2026-05-02 18:38:00+02:00,8400131
3407,1167,2026-05-02 18:53:00+02:00,2026-05-02 18:55:00+02:00,8400597
3412,1167,2026-05-02 19:17:00+02:00,2026-05-03 00:00:00+02:00,8400206
3413,9560,2026-05-02 00:00:00+02:00,2026-05-02 17:42:00+02:00,8400058
3428,9560,2026-05-02 18:38:00+02:00,2026-05-03 00:00:00+02:00,8400530
3441,9556,2026-05-02 00:00:00+02:00,2026-05-02 16:42:00+02:00,8400058
3456,9556,2026-05-02 17:38:00+02:00,2026-05-03 00:00:00+02:00,8400530
3469,9564,2026-05-02 00:00:00+02:00,2026-05-02 18:42:00+02:00,8400058
3484,9564,2026-05-02 19:38:00+02:00,2026-05-03 00:00:00+02:00,8400530
3509,9567,2026-05-02 00:00:00+02:00,2026-05-02 19:22:00+02:00,8400530
3524,9567,2026-05-02 20:15:00+02:00,2026-05-03 00:00:00+02:00,8400058
3525,1564,2026-05-02 00:00:00+02:00,2026-05-02 18:24:00+02:00,8400055
3527,1564,2026-05-02 18:35:00+02:00,2026-05-02 18:39:00+02:00,8400322
3534,1564,2026-05-02 18:55:00+02:00,2026-05-02 18:57:00+02:00,8400060
3535,1564,2026-05-02 19:02:00+02:00,2026-05-03 00:00:00+02:00,8400058
3536,1768,2026-05-02 00:00:00+02:00,2026-05-02 18:15:00+02:00,8400212
3538,1768,2026-05-02 18:22:00+02:00,2026-05-02 18:23:00+02:00,8400316
3541,1768,2026-05-02 18:34:00+02:00,2026-05-02 18:35:00+02:00,8400051
3546,1768,2026-05-02 19:00:00+02:00,2026-05-02 19:03:00+02:00,8400173
3549,1768,2026-05-02 19:13:00+02:00,2026-05-02 19:14:00+02:00,8400066
3551,1768,2026-05-02 19:38:00+02:00,2026-05-02 19:40:00+02:00,8400055
3555,1768,2026-05-02 19:53:00+02:00,2026-05-02 20:03:00+02:00,8400621
3561,1768,2026-05-02 20:21:00+02:00,2026-05-02 20:23:00+02:00,8400258
3564,1768,2026-05-02 20:32:00+02:00,2026-05-02 20:32:30+02:00,8400507
3566,1768,2026-05-02 20:41:00+02:00,2026-05-03 00:00:00+02:00,8400530
3567,564,2026-05-02 00:00:00+02:00,2026-05-02 17:18:00+02:00,8400263
3570,564,2026-05-02 17:35:00+02:00,2026-05-02 17:35:30+02:00,8400073
3574,564,2026-05-02 18:14:00+02:00,2026-05-02 18:19:00+02:00,8400747
3584,564,2026-05-02 18:54:00+02:00,2026-05-02 18:56:00+02:00,8400055
3588,564,2026-05-02 19:09:00+02:00,2026-05-02 19:18:00+02:00,8400621
3594,564,2026-05-02 19:36:00+02:00,2026-05-02 19:37:00+02:00,8400258
3597,564,2026-05-02 19:46:00+02:00,2026-05-02 19:46:30+02:00,8400507
3599,564,2026-05-02 19:55:00+02:00,2026-05-03 00:00:00+02:00,8400530
3600,1765,2026-05-02 00:00:00+02:00,2026-05-02 18:07:00+02:00,8400621
3604,1765,2026-05-02 18:20:00+02:00,2026-05-02 18:22:00+02:00,8400055
3606,1765,2026-05-02 18:46:00+02:00,2026-05-02 18:47:00+02:00,8400066
3609,1765,2026-05-02 18:57:00+02:00,2026-05-02 18:59:00+02:00,8400173
3614,1765,2026-05-02 19:24:00+02:00,2026-05-02 19:25:00+02:00,8400051
3617,1765,2026-05-02 19:36:00+02:00,2026-05-02 19:37:00+02:00,8400316
3619,1765,2026-05-02 19:44:00+02:00,2026-05-03 00:00:00+02:00,8400212
3620,3656,2026-05-02 00:00:00+02:00,2026-05-02 15:50:00+02:00,8400652
3621,3656,2026-05-02 15:54:00+02:00,2026-05-02 15:54:30+02:00,8400653
3622,3656,2026-05-02 15:59:00+02:00,2026-05-02 15:59:30+02:00,8400436
3623,3656,2026-05-02 16:03:00+02:00,2026-05-02 16:03:30+02:00,8400069
3624,3656,2026-05-02 16:13:00+02:00,2026-05-02 16:13:30+02:00,8400253
3625,3656,2026-05-02 16:18:00+02:00,2026-05-02 16:18:30+02:00,8400354
3626,3656,2026-05-02 16:24:00+02:00,2026-05-02 16:24:30+02:00,8400370
3627,3656,2026-05-02 16:30:00+02:00,2026-05-02 16:30:30+02:00,8400367
3628,3656,2026-05-02 16:34:00+02:00,2026-05-02 16:34:30+02:00,8400521
3629,3656,2026-05-02 16:44:00+02:00,2026-05-02 16:44:30+02:00,8400108
3630,3656,2026-05-02 16:54:00+02:00,2026-05-02 16:57:00+02:00,8400526
3631,3656,2026-05-02 17:07:00+02:00,2026-05-02 17:07:30+02:00,8400218
3632,3656,2026-05-02 17:15:00+02:00,2026-05-02 17:19:00+02:00,8400131
3636,3656,2026-05-02 17:32:00+02:00,2026-05-02 17:34:00+02:00,8400597
3637,3656,2026-05-02 17:49:00+02:00,2026-05-02 17:55:00+02:00,8400319
3641,3656,2026-05-02 18:06:00+02:00,2026-05-02 18:06:30+02:00,8400495
3646,3656,2026-05-02 18:23:00+02:00,2026-05-02 18:24:00+02:00,8400470
3650,3656,2026-05-02 18:37:00+02:00,2026-05-02 18:41:00+02:00,8400071
3655,3656,2026-05-02 18:52:00+02:00,2026-05-02 18:53:00+02:00,8400176
3657,3656,2026-05-02 19:02:00+02:00,2026-05-02 19:03:00+02:00,8400744
3658,3656,2026-05-02 19:15:00+02:00,2026-05-02 19:16:00+02:00,8400173
3659,3656,2026-05-02 19:23:00+02:00,2026-05-02 19:23:30+02:00,8400486
3660,3656,2026-05-02 19:29:00+02:00,2026-05-02 19:29:30+02:00,8400711
3661,3656,2026-05-02 19:40:00+02:00,2026-05-03 00:00:00+02:00,8400747
3662,2862,2026-05-02 00:00:00+02:00,2026-05-02 18:33:00+02:00,8400621
3668,2862,2026-05-02 18:51:00+02:00,2026-05-02 18:53:00+02:00,8400258
3671,2862,2026-05-02 19:02:00+02:00,2026-05-02 19:02:30+02:00,8400507
3673,2862,2026-05-02 19:11:00+02:00,2026-05-03 00:00:00+02:00,8400530
3674,3666,2026-05-02 00:00:00+02:00,2026-05-02 18:20:00+02:00,8400652
3675,3666,2026-05-02 18:24:00+02:00,2026-05-02 18:24:30+02:00,8400653
3676,3666,2026-05-02 18:29:00+02:00,2026-05-02 18:29:30+02:00,8400436
3677,3666,2026-05-02 18:33:00+02:00,2026-05-02 18:33:30+02:00,8400069
3678,3666,2026-05-02 18:43:00+02:00,2026-05-02 18:43:30+02:00,8400253
3679,3666,2026-05-02 18:48:00+02:00,2026-05-02 18:48:30+02:00,8400354
3680,3666,2026-05-02 18:54:00+02:00,2026-05-02 18:54:30+02:00,8400370
3681,3666,2026-05-02 19:00:00+02:00,2026-05-02 19:00:30+02:00,8400367
3682,3666,2026-05-02 19:04:00+02:00,2026-05-02 19:04:30+02:00,8400521
3683,3666,2026-05-02 19:14:00+02:00,2026-05-02 19:14:30+02:00,8400108
3684,3666,2026-05-02 19:24:00+02:00,2026-05-02 19:27:00+02:00,8400526
3685,3666,2026-05-02 19:37:00+02:00,2026-05-02 19:37:30+02:00,8400218
3686,3666,2026-05-02 19:45:00+02:00,2026-05-02 19:49:00+02:00,8400131
3690,3666,2026-05-02 20:02:00+02:00,2026-05-02 20:04:00+02:00,8400597
3691,3666,2026-05-02 20:19:00+02:00,2026-05-02 20:25:00+02:00,8400319
3695,3666,2026-05-02 20:36:00+02:00,2026-05-02 20:36:30+02:00,8400495
3700,3666,2026-05-02 20:53:00+02:00,2026-05-02 20:54:00+02:00,8400470
3704,3666,2026-05-02 21:07:00+02:00,2026-05-02 21:11:00+02:00,8400071
3709,3666,2026-05-02 21:22:00+02:00,2026-05-02 21:23:00+02:00,8400176
3711,3666,2026-05-02 21:32:00+02:00,2026-05-02 21:33:00+02:00,8400744
3712,3666,2026-05-02 21:45:00+02:00,2026-05-02 21:46:00+02:00,8400173
3713,3666,2026-05-02 21:53:00+02:00,2026-05-02 21:53:30+02:00,8400486
3714,3666,2026-05-02 21:59:00+02:00,2026-05-02 21:59:30+02:00,8400711
3715,3666,2026-05-02 22:10:00+02:00,2026-05-03 00:00:00+02:00,8400747
3716,3662,2026-05-02 00:00:00+02:00,2026-05-02 17:20:00+02:00,8400652
3717,3662,2026-05-02 17:24:00+02:00,2026-05-02 17:24:30+02:00,8400653
3718,3662,2026-05-02 17:29:00+02:00,2026-05-02 17:29:30+02:00,8400436
3719,3662,2026-05-02 17:33:00+02:00,2026-05-02 17:33:30+02:00,8400069
3720,3662,2026-05-02 17:43:00+02:00,2026-05-02 17:43:30+02:00,8400253
3721,3662,2026-05-02 17:48:00+02:00,2026-05-02 17:48:30+02:00,8400354
3722,3662,2026-05-02 17:54:00+02:00,2026-05-02 17:54:30+02:00,8400370
3723,3662,2026-05-02 18:00:00+02:00,2026-05-02 18:00:30+02:00,8400367
3724,3662,2026-05-02 18:04:00+02:00,2026-05-02 18:04:30+02:00,8400521
3725,3662,2026-05-02 18:14:00+02:00,2026-05-02 18:14:30+02:00,8400108
3726,3662,2026-05-02 18:24:00+02:00,2026-05-02 18:27:00+02:00,8400526
3727,3662,2026-05-02 18:37:00+02:00,2026-05-02 18:37:30+02:00,8400218
3728,3662,2026-05-02 18:45:00+02:00,2026-05-02 18:49:00+02:00,8400131
3732,3662,2026-05-02 19:02:00+02:00,2026-05-02 19:04:00+02:00,8400597
3733,3662,2026-05-02 19:19:00+02:00,2026-05-02 19:25:00+02:00,8400319
3737,3662,2026-05-02 19:37:00+02:00,2026-05-02 19:37:30+02:00,8400495
3742,3662,2026-05-02 19:52:00+02:00,2026-05-02 19:53:00+02:00,8400470
3746,3662,2026-05-02 20:06:00+02:00,2026-05-02 20:11:00+02:00,8400071
3751,3662,2026-05-02 20:22:00+02:00,2026-05-02 20:23:00+02:00,8400176
3753,3662,2026-05-02 20:32:00+02:00,2026-05-02 20:33:00+02:00,8400744
3754,3662,2026-05-02 20:45:00+02:00,2026-05-02 20:46:00+02:00,8400173
3755,3662,2026-05-02 20:53:00+02:00,2026-05-02 20:53:30+02:00,8400486
3756,3662,2026-05-02 20:59:00+02:00,2026-05-02 20:59:30+02:00,8400711
3757,3662,2026-05-02 21:10:00+02:00,2026-05-03 00:00:00+02:00,8400747
3758,3668,2026-05-02 00:00:00+02:00,2026-05-02 18:50:00+02:00,8400652
3759,3668,2026-05-02 18:54:00+02:00,2026-05-02 18:54:30+02:00,8400653
3760,3668,2026-05-02 18:59:00+02:00,2026-05-02 18:59:30+02:00,8400436
3761,3668,2026-05-02 19:03:00+02:00,2026-05-02 19:03:30+02:00,8400069
3762,3668,2026-05-02 19:13:00+02:00,2026-05-02 19:13:30+02:00,8400253
3763,3668,2026-05-02 19:18:00+02:00,2026-05-02 19:18:30+02:00,8400354
3764,3668,2026-05-02 19:24:00+02:00,2026-05-02 19:24:30+02:00,8400370
3765,3668,2026-05-02 19:30:00+02:00,2026-05-02 19:30:30+02:00,8400367
3766,3668,2026-05-02 19:34:00+02:00,2026-05-02 19:34:30+02:00,8400521
3767,3668,2026-05-02 19:44:00+02:00,2026-05-02 19:44:30+02:00,8400108
3768,3668,2026-05-02 19:54:00+02:00,2026-05-02 19:57:00+02:00,8400526
3769,3668,2026-05-02 20:07:00+02:00,2026-05-02 20:07:30+02:00,8400218
3770,3668,2026-05-02 20:15:00+02:00,2026-05-02 20:19:00+02:00,8400131
3774,3668,2026-05-02 20:32:00+02:00,2026-05-02 20:34:00+02:00,8400597
3775,3668,2026-05-02 20:49:00+02:00,2026-05-02 20:55:00+02:00,8400319
3779,3668,2026-05-02 21:07:00+02:00,2026-05-02 21:07:30+02:00,8400495
3784,3668,2026-05-02 21:23:00+02:00,2026-05-02 21:24:00+02:00,8400470
3788,3668,2026-05-02 21:37:00+02:00,2026-05-02 21:41:00+02:00,8400071
3793,3668,2026-05-02 21:52:00+02:00,2026-05-02 21:53:00+02:00,8400176
3795,3668,2026-05-02 22:02:00+02:00,2026-05-02 22:03:00+02:00,8400744
3796,3668,2026-05-02 22:15:00+02:00,2026-05-02 22:16:00+02:00,8400173
3797,3668,2026-05-02 22:23:00+02:00,2026-05-02 22:23:30+02:00,8400486
3798,3668,2026-05-02 22:29:00+02:00,2026-05-02 22:29:30+02:00,8400711
3799,3668,2026-05-02 22:40:00+02:00,2026-05-03 00:00:00+02:00,8400747
3800,3657,2026-05-02 00:00:00+02:00,2026-05-02 16:20:00+02:00,8400747
3801,3657,2026-05-02 16:29:00+02:00,2026-05-02 16:29:30+02:00,8400711
3802,3657,2026-05-02 16:36:00+02:00,2026-05-02 16:36:30+02:00,8400486
3803,3657,2026-05-02 16:44:00+02:00,2026-05-02 16:45:00+02:00,8400173
3804,3657,2026-05-02 16:56:00+02:00,2026-05-02 16:58:00+02:00,8400744
3806,3657,2026-05-02 17:07:00+02:00,2026-05-02 17:07:30+02:00,8400176
3811,3657,2026-05-02 17:19:00+02:00,2026-05-02 17:23:00+02:00,8400071
3815,3657,2026-05-02 17:35:00+02:00,2026-05-02 17:38:00+02:00,8400470
3820,3657,2026-05-02 17:53:00+02:00,2026-05-02 17:54:00+02:00,8400495
3824,3657,2026-05-02 18:06:00+02:00,2026-05-02 18:11:00+02:00,8400319
3825,3657,2026-05-02 18:26:00+02:00,2026-05-02 18:28:00+02:00,8400597
3829,3657,2026-05-02 18:40:00+02:00,2026-05-02 18:45:00+02:00,8400131
3830,3657,2026-05-02 18:53:00+02:00,2026-05-02 18:53:30+02:00,8400218
3831,3657,2026-05-02 19:03:00+02:00,2026-05-02 19:06:00+02:00,8400526
3832,3657,2026-05-02 19:16:00+02:00,2026-05-02 19:16:30+02:00,8400108
3833,3657,2026-05-02 19:26:00+02:00,2026-05-02 19:26:30+02:00,8400521
3834,3657,2026-05-02 19:30:00+02:00,2026-05-02 19:30:30+02:00,8400367
3835,3657,2026-05-02 19:36:00+02:00,2026-05-02 19:36:30+02:00,8400370
3836,3657,2026-05-02 19:42:00+02:00,2026-05-02 19:42:30+02:00,8400354
3837,3657,2026-05-02 19:48:00+02:00,2026-05-02 19:48:30+02:00,8400253
3838,3657,2026-05-02 19:58:00+02:00,2026-05-02 19:58:30+02:00,8400069
3839,3657,2026-05-02 20:03:00+02:00,2026-05-02 20:03:30+02:00,8400436
3840,3657,2026-05-02 20:08:00+02:00,2026-05-02 20:08:30+02:00,8400653
3841,3657,2026-05-02 20:11:00+02:00,2026-05-03 00:00:00+02:00,8400652
3842,3667,2026-05-02 00:00:00+02:00,2026-05-02 18:50:00+02:00,8400747
3843,3667,2026-05-02 18:59:00+02:00,2026-05-02 18:59:30+02:00,8400711
3844,3667,2026-05-02 19:06:00+02:00,2026-05-02 19:06:30+02:00,8400486
3845,3667,2026-05-02 19:14:00+02:00,2026-05-02 19:15:00+02:00,8400173
3846,3667,2026-05-02 19:26:00+02:00,2026-05-02 19:28:00+02:00,8400744
3848,3667,2026-05-02 19:37:00+02:00,2026-05-02 19:37:30+02:00,8400176
3853,3667,2026-05-02 19:49:00+02:00,2026-05-02 19:53:00+02:00,8400071
3857,3667,2026-05-02 20:05:00+02:00,2026-05-02 20:08:00+02:00,8400470
3862,3667,2026-05-02 20:23:00+02:00,2026-05-02 20:24:00+02:00,8400495
3866,3667,2026-05-02 20:36:00+02:00,2026-05-02 20:41:00+02:00,8400319
3867,3667,2026-05-02 20:56:00+02:00,2026-05-02 20:58:00+02:00,8400597
3871,3667,2026-05-02 21:10:00+02:00,2026-05-02 21:15:00+02:00,8400131
3872,3667,2026-05-02 21:23:00+02:00,2026-05-02 21:23:30+02:00,8400218
3873,3667,2026-05-02 21:33:00+02:00,2026-05-02 21:36:00+02:00,8400526
3874,3667,2026-05-02 21:46:00+02:00,2026-05-02 21:46:30+02:00,8400108
3875,3667,2026-05-02 21:56:00+02:00,2026-05-02 21:56:30+02:00,8400521
3876,3667,2026-05-02 22:01:00+02:00,2026-05-02 22:01:30+02:00,8400367
3877,3667,2026-05-02 22:07:00+02:00,2026-05-02 22:07:30+02:00,8400370
3878,3667,2026-05-02 22:12:00+02:00,2026-05-02 22:12:30+02:00,8400354
3879,3667,2026-05-02 22:18:00+02:00,2026-05-02 22:18:30+02:00,8400253
3880,3667,2026-05-02 22:28:00+02:00,2026-05-02 22:28:30+02:00,8400069
3881,3667,2026-05-02 22:33:00+02:00,2026-05-02 22:33:30+02:00,8400436
3882,3667,2026-05-02 22:38:00+02:00,2026-05-02 22:38:30+02:00,8400653
3883,3667,2026-05-02 22:41:00+02:00,2026-05-03 00:00:00+02:00,8400652
3884,3660,2026-05-02 00:00:00+02:00,2026-05-02 16:50:00+02:00,8400652
3885,3660,2026-05-02 16:54:00+02:00,2026-05-02 16:54:30+02:00,8400653
3886,3660,2026-05-02 16:59:00+02:00,2026-05-02 16:59:30+02:00,8400436
3887,3660,2026-05-02 17:03:00+02:00,2026-05-02 17:03:30+02:00,8400069
3888,3660,2026-05-02 17:13:00+02:00,2026-05-02 17:13:30+02:00,8400253
3889,3660,2026-05-02 17:18:00+02:00,2026-05-02 17:18:30+02:00,8400354
3890,3660,2026-05-02 17:24:00+02:00,2026-05-02 17:24:30+02:00,8400370
3891,3660,2026-05-02 17:30:00+02:00,2026-05-02 17:30:30+02:00,8400367
3892,3660,2026-05-02 17:34:00+02:00,2026-05-02 17:34:30+02:00,8400521
3893,3660,2026-05-02 17:44:00+02:00,2026-05-02 17:44:30+02:00,8400108
3894,3660,2026-05-02 17:54:00+02:00,2026-05-02 17:57:00+02:00,8400526
3895,3660,2026-05-02 18:07:00+02:00,2026-05-02 18:07:30+02:00,8400218
3896,3660,2026-05-02 18:15:00+02:00,2026-05-02 18:19:00+02:00,8400131
3900,3660,2026-05-02 18:32:00+02:00,2026-05-02 18:34:00+02:00,8400597
3901,3660,2026-05-02 18:49:00+02:00,2026-05-02 18:55:00+02:00,8400319
3905,3660,2026-05-02 19:06:00+02:00,2026-05-02 19:06:30+02:00,8400495
3910,3660,2026-05-02 19:23:00+02:00,2026-05-02 19:24:00+02:00,8400470
3914,3660,2026-05-02 19:37:00+02:00,2026-05-02 19:41:00+02:00,8400071
3919,3660,2026-05-02 19:52:00+02:00,2026-05-02 19:53:00+02:00,8400176
3921,3660,2026-05-02 20:02:00+02:00,2026-05-02 20:03:00+02:00,8400744
3922,3660,2026-05-02 20:15:00+02:00,2026-05-02 20:16:00+02:00,8400173
3923,3660,2026-05-02 20:23:00+02:00,2026-05-02 20:23:30+02:00,8400486
3924,3660,2026-05-02 20:29:00+02:00,2026-05-02 20:29:30+02:00,8400711
3925,3660,2026-05-02 20:40:00+02:00,2026-05-03 00:00:00+02:00,8400747
3926,3655,2026-05-02 00:00:00+02:00,2026-05-02 15:50:00+02:00,8400747
3927,3655,2026-05-02 15:59:00+02:00,2026-05-02 15:59:30+02:00,8400711
3928,3655,2026-05-02 16:06:00+02:00,2026-05-02 16:06:30+02:00,8400486
3929,3655,2026-05-02 16:14:00+02:00,2026-05-02 16:15:00+02:00,8400173
3930,3655,2026-05-02 16:26:00+02:00,2026-05-02 16:28:00+02:00,8400744
3932,3655,2026-05-02 16:37:00+02:00,2026-05-02 16:37:30+02:00,8400176
3937,3655,2026-05-02 16:49:00+02:00,2026-05-02 16:53:00+02:00,8400071
3941,3655,2026-05-02 17:05:00+02:00,2026-05-02 17:08:00+02:00,8400470
3946,3655,2026-05-02 17:23:00+02:00,2026-05-02 17:24:00+02:00,8400495
3950,3655,2026-05-02 17:36:00+02:00,2026-05-02 17:41:00+02:00,8400319
3951,3655,2026-05-02 17:56:00+02:00,2026-05-02 17:58:00+02:00,8400597
3955,3655,2026-05-02 18:10:00+02:00,2026-05-02 18:15:00+02:00,8400131
3956,3655,2026-05-02 18:23:00+02:00,2026-05-02 18:23:30+02:00,8400218
3957,3655,2026-05-02 18:33:00+02:00,2026-05-02 18:36:00+02:00,8400526
3958,3655,2026-05-02 18:46:00+02:00,2026-05-02 18:46:30+02:00,8400108
3959,3655,2026-05-02 18:56:00+02:00,2026-05-02 18:56:30+02:00,8400521
3960,3655,2026-05-02 19:01:00+02:00,2026-05-02 19:01:30+02:00,8400367
3961,3655,2026-05-02 19:07:00+02:00,2026-05-02 19:07:30+02:00,8400370
3962,3655,2026-05-02 19:12:00+02:00,2026-05-02 19:12:30+02:00,8400354
3963,3655,2026-05-02 19:18:00+02:00,2026-05-02 19:18:30+02:00,8400253
3964,3655,2026-05-02 19:27:00+02:00,2026-05-02 19:27:30+02:00,8400069
3965,3655,2026-05-02 19:33:00+02:00,2026-05-02 19:33:30+02:00,8400436
3966,3655,2026-05-02 19:38:00+02:00,2026-05-02 19:38:30+02:00,8400653
3967,3655,2026-05-02 19:41:00+02:00,2026-05-03 00:00:00+02:00,8400652
3968,1764,2026-05-02 00:00:00+02:00,2026-05-02 17:15:00+02:00,8400212
3970,1764,2026-05-02 17:22:00+02:00,2026-05-02 17:23:00+02:00,8400316
3973,1764,2026-05-02 17:34:00+02:00,2026-05-02 17:35:00+02:00,8400051
3978,1764,2026-05-02 18:00:00+02:00,2026-05-02 18:03:00+02:00,8400173
3981,1764,2026-05-02 18:13:00+02:00,2026-05-02 18:14:00+02:00,8400066
3983,1764,2026-05-02 18:38:00+02:00,2026-05-02 18:40:00+02:00,8400055
3987,1764,2026-05-02 18:53:00+02:00,2026-05-02 19:03:00+02:00,8400621
3993,1764,2026-05-02 19:21:00+02:00,2026-05-02 19:23:00+02:00,8400258
3996,1764,2026-05-02 19:32:00+02:00,2026-05-02 19:32:30+02:00,8400507
3998,1764,2026-05-02 19:41:00+02:00,2026-05-03 00:00:00+02:00,8400530
3999,3664,2026-05-02 00:00:00+02:00,2026-05-02 17:50:00+02:00,8400652
4000,3664,2026-05-02 17:54:00+02:00,2026-05-02 17:54:30+02:00,8400653
4001,3664,2026-05-02 17:59:00+02:00,2026-05-02 17:59:30+02:00,8400436
4002,3664,2026-05-02 18:03:00+02:00,2026-05-02 18:03:30+02:00,8400069
4003,3664,2026-05-02 18:13:00+02:00,2026-05-02 18:13:30+02:00,8400253
4004,3664,2026-05-02 18:18:00+02:00,2026-05-02 18:18:30+02:00,8400354
4005,3664,2026-05-02 18:24:00+02:00,2026-05-02 18:24:30+02:00,8400370
4006,3664,2026-05-02 18:30:00+02:00,2026-05-02 18:30:30+02:00,8400367
4007,3664,2026-05-02 18:34:00+02:00,2026-05-02 18:34:30+02:00,8400521
4008,3664,2026-05-02 18:44:00+02:00,2026-05-02 18:44:30+02:00,8400108
4009,3664,2026-05-02 18:54:00+02:00,2026-05-02 18:57:00+02:00,8400526
4010,3664,2026-05-02 19:07:00+02:00,2026-05-02 19:07:30+02:00,8400218
4011,3664,2026-05-02 19:15:00+02:00,2026-05-02 19:19:00+02:00,8400131
4015,3664,2026-05-02 19:32:00+02:00,2026-05-02 19:34:00+02:00,8400597
4016,3664,2026-05-02 19:49:00+02:00,2026-05-02 19:55:00+02:00,8400319
4020,3664,2026-05-02 20:06:00+02:00,2026-05-02 20:06:30+02:00,8400495
4025,3664,2026-05-02 20:23:00+02:00,2026-05-02 20:24:00+02:00,8400470
4029,3664,2026-05-02 20:36:00+02:00,2026-05-02 20:41:00+02:00,8400071
4034,3664,2026-05-02 20:52:00+02:00,2026-05-02 20:53:00+02:00,8400176
4036,3664,2026-05-02 21:02:00+02:00,2026-05-02 21:03:00+02:00,8400744
4037,3664,2026-05-02 21:15:00+02:00,2026-05-02 21:16:00+02:00,8400173
4038,3664,2026-05-02 21:23:00+02:00,2026-05-02 21:23:30+02:00,8400486
4039,3664,2026-05-02 21:29:00+02:00,2026-05-02 21:29:30+02:00,8400711
4040,3664,2026-05-02 21:40:00+02:00,2026-05-03 00:00:00+02:00,8400747
4041,1767,2026-05-02 00:00:00+02:00,2026-05-02 18:37:00+02:00,8400621
4045,1767,2026-05-02 18:50:00+02:00,2026-05-02 18:52:00+02:00,8400055
4047,1767,2026-05-02 19:16:00+02:00,2026-05-02 19:17:00+02:00,8400066
4050,1767,2026-05-02 19:27:00+02:00,2026-05-02 19:29:00+02:00,8400173
4055,1767,2026-05-02 19:54:00+02:00,2026-05-02 19:55:00+02:00,8400051
4058,1767,2026-05-02 20:06:00+02:00,2026-05-02 20:07:00+02:00,8400316
4060,1767,2026-05-02 20:14:00+02:00,2026-05-03 00:00:00+02:00,8400212
4061,3658,2026-05-02 00:00:00+02:00,2026-05-02 16:20:00+02:00,8400652
4062,3658,2026-05-02 16:24:00+02:00,2026-05-02 16:24:30+02:00,8400653
4063,3658,2026-05-02 16:29:00+02:00,2026-05-02 16:29:30+02:00,8400436
4064,3658,2026-05-02 16:33:00+02:00,2026-05-02 16:33:30+02:00,8400069
4065,3658,2026-05-02 16:43:00+02:00,2026-05-02 16:43:30+02:00,8400253
4066,3658,2026-05-02 16:48:00+02:00,2026-05-02 16:48:30+02:00,8400354
4067,3658,2026-05-02 16:54:00+02:00,2026-05-02 16:54:30+02:00,8400370
4068,3658,2026-05-02 17:00:00+02:00,2026-05-02 17:00:30+02:00,8400367
4069,3658,2026-05-02 17:04:00+02:00,2026-05-02 17:04:30+02:00,8400521
4070,3658,2026-05-02 17:14:00+02:00,2026-05-02 17:14:30+02:00,8400108
4071,3658,2026-05-02 17:24:00+02:00,2026-05-02 17:27:00+02:00,8400526
4072,3658,2026-05-02 17:37:00+02:00,2026-05-02 17:37:30+02:00,8400218
4073,3658,2026-05-02 17:45:00+02:00,2026-05-02 17:49:00+02:00,8400131
4077,3658,2026-05-02 18:02:00+02:00,2026-05-02 18:04:00+02:00,8400597
4078,3658,2026-05-02 18:19:00+02:00,2026-05-02 18:25:00+02:00,8400319
4082,3658,2026-05-02 18:36:00+02:00,2026-05-02 18:36:30+02:00,8400495
4087,3658,2026-05-02 18:53:00+02:00,2026-05-02 18:54:00+02:00,8400470
4091,3658,2026-05-02 19:07:00+02:00,2026-05-02 19:11:00+02:00,8400071
4096,3658,2026-05-02 19:22:00+02:00,2026-05-02 19:23:00+02:00,8400176
4098,3658,2026-05-02 19:32:00+02:00,2026-05-02 19:33:00+02:00,8400744
4099,3658,2026-05-02 19:45:00+02:00,2026-05-02 19:46:00+02:00,8400173
4100,3658,2026-05-02 19:53:00+02:00,2026-05-02 19:53:30+02:00,8400486
4101,3658,2026-05-02 19:59:00+02:00,2026-05-02 19:59:30+02:00,8400711
4102,3658,2026-05-02 20:10:00+02:00,2026-05-03 00:00:00+02:00,8400747
4103,3073,2026-05-02 00:00:00+02:00,2026-05-02 18:34:00+02:00,8400311
4104,3073,2026-05-02 18:38:00+02:00,2026-05-02 18:38:30+02:00,8400303
4105,3073,2026-05-02 18:44:00+02:00,2026-05-02 18:46:00+02:00,8400065
4106,3073,2026-05-02 18:52:00+02:00,2026-05-02 18:52:30+02:00,8400549
4107,3073,2026-05-02 19:02:00+02:00,2026-05-02 19:02:30+02:00,8400306
4108,3073,2026-05-02 19:07:00+02:00,2026-05-02 19:07:30+02:00,8400052
4109,3073,2026-05-02 19:10:00+02:00,2026-05-02 19:13:00+02:00,8400050
4110,3073,2026-05-02 19:19:00+02:00,2026-05-02 19:19:30+02:00,8400309
4111,3073,2026-05-02 19:25:00+02:00,2026-05-02 19:25:30+02:00,8400151
4117,3073,2026-05-02 19:38:00+02:00,2026-05-02 19:38:30+02:00,8400731
4118,3073,2026-05-02 19:44:00+02:00,2026-05-02 19:46:00+02:00,8400059
4119,3073,2026-05-02 19:51:00+02:00,2026-05-02 19:54:00+02:00,8400058
4121,3073,2026-05-02 20:01:00+02:00,2026-05-02 20:02:00+02:00,8400057
4129,3073,2026-05-02 20:21:00+02:00,2026-05-02 20:24:00+02:00,8400621
4132,3073,2026-05-02 20:32:00+02:00,2026-05-02 20:32:30+02:00,8400182
4135,3073,2026-05-02 20:49:00+02:00,2026-05-02 20:49:30+02:00,8400200
